,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
305026,6,Incidence,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,1995,9.868588866521216e-05,0.0001207527955933,7.931271497261866e-05
305027,6,Incidence,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,1995,45.39407023939118,52.31140237423248,38.44500428300488
305115,6,Incidence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,1995,72.27178866755112,82.81558866755518,62.076742299126174
305116,6,Incidence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,1995,9.507190474626044e-05,0.0001148303251173,7.659450618959724e-05
305117,6,Incidence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,1995,46.71963683119963,53.535609092339485,40.12911413082664
304755,6,Incidence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,1995,50.80632131588082,60.42649497893328,42.85334424419086
304756,6,Incidence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,1995,4.96295921983063e-05,6.199328913272727e-05,3.939147259445192e-05
304757,6,Incidence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,1995,22.1019382938596,26.28693888374756,18.64220722224532
304847,6,Incidence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,1995,32.37643274775699,37.55634278160559,27.33962130775997
304846,6,Incidence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,1995,7.538971241975884e-05,9.24882018983114e-05,5.9573635157324793e-05
304845,6,Incidence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,1995,61.66764411631733,71.53385918116405,52.07399005990339
304125,6,Incidence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,1995,2.7793419868845257,3.9581224346280055,1.8116513129562124
304126,6,Incidence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,1995,2.901256845323424e-06,4.349549596806239e-06,1.7644942186461642e-06
304127,6,Incidence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,1995,1.451344159111323,2.0668913374651647,0.9460259168583562
304035,6,Incidence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,1,Number,1995,0.0,0.0,0.0
304036,6,Incidence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,1995,0.0,0.0,0.0
304037,6,Incidence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,1995,0.0,0.0,0.0
304215,6,Incidence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,1995,5.196188451693029,7.394501536436436,3.379121461160095
304216,6,Incidence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,1995,4.231617265874387e-06,6.230592433498403e-06,2.7125987265183726e-06
304217,6,Incidence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,1995,2.3476284298489967,3.340822257099654,1.5266808900180684
172920,3,YLDs (Years Lived with Disability),4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,1,Number,1995,0.0,0.0,0.0
142035,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,1995,37.903145138545135,62.01534033294989,19.739329178257996
142036,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,1995,0.0010541531136675,0.0016771009790113,0.0005594534930555
142037,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,1995,21.33733424676692,34.911141022054736,11.112129691188375
141945,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,1995,38.525444553232695,63.61274056991085,19.163717985032036
141946,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,1995,0.0010769100330567,0.0016853785392994,0.0005797024929884
141947,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,1995,20.22643288111501,33.397637391133465,10.0612377111257
141855,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,1995,31.690903072276,56.28139254916322,13.69746755844413
141856,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,1995,0.0007755966590139,0.0013218560175965,0.0003555161050912
141857,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,1995,13.786284187459804,24.483722359667738,5.958718815255898
146807,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,1995,4.454626337040145,6.652847800091688,2.767412397104387
146806,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,1995,0.0002975152739962,0.0004145950470499,0.0002053459791718
146805,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,1995,60.50368559757104,90.36039864405176,37.587585787156726
142215,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,1995,37.123473354465865,60.9209359543023,18.482790140314528
142216,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,1995,0.0010235537672475,0.0016162739532284,0.0005313861277772
142217,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,1995,23.998232574698637,39.38195049100362,11.94808180208322
142307,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,1995,0.2339698824047714,0.3620756944145693,0.1314668328207117
142306,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,1995,5.0186730580623176e-05,6.977002087798362e-05,3.310961855337481e-05
142305,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,1995,0.930105689566904,1.4393675799958887,0.5226230313880401
142125,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,1995,42.50686074316357,69.33865985424497,22.85914343938485
142126,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,1995,0.0011804400430516,0.0018115844532915,0.0006712675344075
142127,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,1995,25.511265061718365,41.61485698165726,13.719330413262254
146897,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,1995,21.809556658912538,31.01603990496741,13.513771665699736
146896,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,1995,0.0007278790123614,0.0009921261069475,0.0004878103034803
146895,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,234,75+ years,465,Ovarian cancer,1,Number,1995,69.37240386476918,98.65662471840828,42.984955649985295
141227,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,1995,0.7184018979353143,1.5698748411138812,0.1664776952068063
141135,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,1,Number,1995,0.0,0.0,0.0
141136,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,1995,0.0,0.0,0.0
141137,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,1995,0.0,0.0,0.0
141225,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,1995,1.3757485058621428,3.00632970661703,0.3188068421010202
141226,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,1995,7.357478742799372e-05,0.0001517108409645,1.7051113275828733e-05
141586,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,1995,0.0002024857514765,0.0003139188283015,0.0001192154872767
141587,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,1995,3.0227488700811613,4.978206939679885,1.6530949177832397
141585,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,1995,8.319038960777918,13.700740374406294,4.549554600125775
141765,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,1995,27.297023934100725,49.7470382525007,10.490149148837869
141766,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,1995,0.0006389161095237,0.0011385509430907,0.0002828249897391
141767,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,1995,10.854751129730415,19.78207298259688,4.171442227522072
141675,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,1995,15.123882949921075,22.94332922205731,9.19140699281654
141676,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,1995,0.000372080063692,0.0005280375025555,0.0002511007181066
141677,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,1995,6.0044506718575725,9.108909994754384,3.649152144067716
141315,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,1995,2.703199684945257,5.582155930304411,0.9020781282909348
141316,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,1995,0.0001016109505053,0.0001910095594798,3.4081316451775104e-05
141317,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,1995,1.2213006689294803,2.522007830097651,0.4075572469337141
141405,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,1995,4.070896879374673,7.9112861774781935,1.687547563793535
141406,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,1995,0.0001121456852924,0.0002152413072492,4.7437077259402326e-05
141407,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,1995,1.4701236879938189,2.8570041336432297,0.6094243410386327
141495,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,1995,5.692842873396636,10.595126394168416,2.670937623748548
141496,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,1995,0.0001343216570607,0.0002311511684789,6.77530640781093e-05
141497,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,1995,1.8804067684606776,3.499683344044856,0.8822392076379938
257110,5,Prevalence,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,1995,172.64044383460765,205.1588442237392,143.02277350429287
257109,5,Prevalence,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,1995,0.0017282162344962,0.0020542050651113,0.0014318227327942
257108,5,Prevalence,94,Switzerland,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,1995,287.65344591740626,341.8355930428905,238.30449418091328
256478,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,1995,70.49415375237868,94.68767474348246,50.81430571295242
256479,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,1995,0.0002344923345249,0.0003142984485282,0.000169232146883
256480,5,Prevalence,94,Switzerland,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,1995,23.28497146343861,31.276349696827868,16.784507586497806
256298,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,1995,38.97975515007286,55.84901607869215,25.254956721905224
256299,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,1995,0.0001790837607872,0.0002558291395724,0.0001156919301432
256300,5,Prevalence,94,Switzerland,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,1995,17.610982016837358,25.232483221949373,11.410143212883863
256388,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,1995,56.80420878248523,77.86336382042147,39.79015298672129
256389,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,1995,0.000207347370809,0.0002841926187073,0.0001455733128152
256390,5,Prevalence,94,Switzerland,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,1995,20.51371365656058,28.118809925950757,14.369424770018384
256210,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,1995,10.805439319440907,15.39638736646376,7.046159936000888
256118,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,1,Number,1995,0.0,0.0,0.0
256119,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,1995,0.0,0.0,0.0
256120,5,Prevalence,94,Switzerland,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,1995,0.0,0.0,0.0
256208,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,1995,20.6925497296548,29.484271931857432,13.493483288224478
256209,5,Prevalence,94,Switzerland,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,1995,0.0001116176797014,0.0001587466267179,7.250970414044184e-05
256748,5,Prevalence,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,1995,257.88400140249007,317.4867805501111,202.73082782998324
256749,5,Prevalence,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,1995,0.0010275254741816,0.0012655782634991,0.0008075820842181
256750,5,Prevalence,94,Switzerland,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,1995,102.5484192826641,126.24965996918024,80.61657885237845
257020,5,Prevalence,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,1995,153.9507081939115,182.04377778288148,125.84605610930772
257019,5,Prevalence,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,1995,0.0015418282793536,0.0018216516311259,0.0012610947021414
257018,5,Prevalence,94,Switzerland,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,1995,273.47446355628057,323.3783400997771,223.5500121364664
256929,5,Prevalence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,1995,0.0016267178800679,0.0019291645937091,0.0013176320865318
256928,5,Prevalence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,1995,309.2163414138976,366.778420554946,250.44494153066867
256930,5,Prevalence,94,Switzerland,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,1995,162.3431902702687,192.5641401839057,131.48732893361992
256838,5,Prevalence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,1995,272.5680281297671,332.05939025308874,220.74046997632823
256839,5,Prevalence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,1995,0.0011882838772363,0.0014472497424656,0.00096298595821
256840,5,Prevalence,94,Switzerland,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,1995,118.57346846956337,144.45360268538803,96.02726826138822
256568,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,1995,94.69615489458994,124.54115943966583,70.90209613252154
256569,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,1995,0.0003453299287718,0.0004543090521838,0.0002582069185483
256570,5,Prevalence,94,Switzerland,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,1995,34.40814456552151,45.2524204718528,25.76249876715617
256658,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,1995,147.26888220821652,186.28396819232336,114.924621217182
256659,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,1995,0.0005859866763749,0.0007420393833867,0.0004570041153324
256660,5,Prevalence,94,Switzerland,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,1995,58.46836699588805,73.95805043403406,45.62711979228102
257380,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,1995,149.47823793871422,165.14680286344282,132.91560549230223
257379,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,1995,0.0014973675739251,0.0016543027604049,0.0013315376540806
146715,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,1995,150.62635350721737,211.72710277173675,97.2522989020623
146717,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,1995,19.69999126157861,27.691184028050664,12.71935085680248
146716,3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,1995,0.001013507146637,0.0013407553069898,0.0007321361310017
257200,5,Prevalence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,1995,147.50225067918157,173.9116838327999,121.87085418726734
257199,5,Prevalence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,1995,0.0014759700189696,0.0017402482541859,0.0012197941916612
257198,5,Prevalence,94,Switzerland,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,1995,228.1749647924273,269.0283853488454,188.52510883976336
257290,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,1995,3.555623735085112,4.857263885349956,2.4556086190256536
257289,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,1995,4.158332098238906e-05,5.698145224377944e-05,2.8825352259699355e-05
257288,5,Prevalence,94,Switzerland,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,1995,14.13475030192324,19.30918940958405,9.761835687697513
257378,5,Prevalence,94,Switzerland,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,1995,1142.9122790173517,1262.7143016662606,1016.2742060985594
329672,6,Incidence,4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,1995,39.12429796025625,40.26617011714264,36.66076952425911
329671,6,Incidence,4743,European Union,1,Male,25,50-69 years,465,Ovarian cancer,3,Rate,1995,0.0,0.0,0.0
